company_id,txn_id,date,amount,description,counterparty,predicted_account,approved_account,confidence,review_outcome
sim_hamilton_coffee,txn_sim_hamilton_coffee_d8c3f62622c94d08,2025-06-15,-319.99,Toast POS ****2625,Toast POS,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_896bc50d3a3e46af,2025-06-16,1447.88,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_ce5f4eaf127447f1,2025-06-19,-283.67,Java Imports ****3441,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_064f129b40fe4572,2025-06-19,-178.10,Costco ****5102,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_a9618fbf3b704d9f,2025-06-20,-307.06,Costco ****5771,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_ac3a6b47c19e4a8a,2025-06-20,-247.63,Java Imports ****5982,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_fa27d9a244ba4ba1,2025-06-21,1080.27,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_6eb02098f29e4a3d,2025-06-23,-99.35,Java Imports ****7693,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_4b2d4b7ca5ef4a8b,2025-06-23,-232.94,Square ****1653,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_7b008be3af1545bf,2025-06-24,-326.52,AT&T ****9056,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_8555e4db3f0d4226,2025-06-26,-460.13,Square ****3973,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_853fcc8bfc884dcf,2025-06-27,-99.60,Java Imports ****3847,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_b61d9e259b3e4c8b,2025-06-28,-240.66,Uber Eats ****4824,Uber Eats,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_7951eca11df747a8,2025-06-28,-472.77,AT&T ****9199,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_86cf491b06f14c24,2025-06-30,-205.68,Clover ****8253,Clover,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_6e376d6b04074dfb,2025-06-30,-322.12,Cafe Equipment LLC ****5335,Cafe Equipment LLC,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_b8941ab19497436c,2025-06-30,-415.18,Amazon Business ****1659,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_184276531f3e4568,2025-06-30,-108.22,Office Depot ****9502,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_3ef0b9931ab6431a,2025-07-09,-216.98,Office Depot ****9431,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_0c14bd03036545b5,2025-07-09,-487.24,Coffee Bean Co ****4920,Coffee Bean Co,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_585dc77af1f845de,2025-07-10,-233.11,Cincinnati Gas Electric ****8941,Cincinnati Gas Electric,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_154b0b2aedfe4fac,2025-07-12,-266.41,Toast POS ****3236,Toast POS,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_09b39dd873a84bd2,2025-07-13,-286.85,Square ****7284,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_f35af59fc3c747bb,2025-07-15,-166.81,Costco ****9022,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_076cb061e6ce4cca,2025-07-16,9201.34,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_81519000cd5b42d5,2025-07-16,6616.45,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_5d3d4ef89b674784,2025-07-16,-266.18,Office Depot ****1042,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_e000f5f169594905,2025-07-17,-384.31,Toast POS ****8242,Toast POS,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_9f4d3f217e824cc0,2025-07-17,-287.16,Duke Energy ****9903,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_bd6b92adb71d4fd4,2025-07-18,-468.10,Square ****4090,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_08d493b4865e4dbd,2025-07-19,-254.19,Uber Eats ****8736,Uber Eats,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_75ed0279ead44e18,2025-07-20,-174.40,Java Imports ****6296,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_8ca47f8e1e9d4292,2025-07-20,-50.75,AT&T ****9494,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_c9628285bf9549c2,2025-07-20,-332.66,Java Imports ****3522,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_1973ed8ebacd4cb7,2025-07-21,5979.61,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_0a3a7b2923724d99,2025-07-21,-163.63,Costco ****5479,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_1ce2525e51934d0d,2025-07-23,-69.27,AT&T ****2858,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_87c7240aeeb24938,2025-07-27,-411.44,AT&T ****1601,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_4dd4150c0d8c4f2e,2025-07-28,-172.61,Roasters Supply ****1224,Roasters Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_d6336e732aee439a,2025-07-28,-296.60,Cafe Equipment LLC ****4826,Cafe Equipment LLC,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_75cbeb81bf4841de,2025-07-30,-121.69,Coffee Bean Co ****9998,Coffee Bean Co,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_ea171c752e3f42e3,2025-08-01,-337.39,Coffee Bean Co ****9889,Coffee Bean Co,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_2c0fb2fa83ad4da6,2025-08-02,-156.22,Java Imports ****7798,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_ba0248b37d63493b,2025-08-02,-237.11,Roasters Supply ****8935,Roasters Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_71140181495a428a,2025-08-02,-220.12,Office Depot ****6213,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_8f0409f30bc049fd,2025-08-05,3241.48,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_81d23d14e3d94725,2025-08-05,-337.66,Uber Eats ****5497,Uber Eats,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_c8526a7fb60e4a3c,2025-08-05,-435.91,Toast POS ****1803,Toast POS,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_7dfe9b2d25014a38,2025-08-06,-403.17,Duke Energy ****5806,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_361800c36c2b44d2,2025-08-07,2398.30,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_aef96d7f91564191,2025-08-08,2586.50,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_21fa0ae880334968,2025-08-10,-62.51,Roasters Supply ****7267,Roasters Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_9252990793a24d28,2025-08-12,-350.09,Amazon Business ****5708,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_a7c31bce00b141b4,2025-08-12,-67.93,Costco ****2612,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_9bbcd3f7b12b4f90,2025-08-12,-328.00,Square ****8529,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_2637777610264ea2,2025-08-13,-29.46,Amazon Business ****8622,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_ed9da72a77214c40,2025-08-14,-284.63,Amazon Business ****2210,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_09fbae653bbf4b1d,2025-08-16,-229.58,Duke Energy ****5000,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_0f2492a7ebdb452c,2025-08-17,4128.05,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_09a0fa1bbf4142ae,2025-08-17,-322.73,Duke Energy ****8994,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_f13a7b8a76ce41bf,2025-08-19,-354.65,Roasters Supply ****1474,Roasters Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_87eaa1007cdc47e9,2025-08-19,-494.13,Duke Energy ****5901,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_3f1312b620d94af8,2025-08-20,4049.41,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_d1156fd05394469c,2025-08-21,4051.18,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_f1c30b14d4604731,2025-08-21,-293.82,AT&T ****3950,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_8b6415a6aae54875,2025-08-23,-298.04,Duke Energy ****5837,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_5762fee804234b9b,2025-08-24,-213.80,Costco ****2315,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_bfe1ec6378424b98,2025-08-24,-139.39,Amazon Business ****3344,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_0e45b158dee3465e,2025-08-24,-260.95,Costco ****5689,Costco,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_f5a55ac5bb4247df,2025-08-25,-352.90,AT&T ****8484,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_682036c192a34d0e,2025-08-27,3878.10,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_241bce58289a47fb,2025-08-29,-359.35,Amazon Business ****2646,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_371a460453584549,2025-08-29,-134.31,Office Depot ****6772,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_f673bc5a697a414e,2025-09-01,1167.88,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_b333f07950494c2a,2025-09-01,3015.94,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_b989117f03ee41c4,2025-09-01,-429.86,Duke Energy ****9742,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_8dc34dd1bc0144c1,2025-09-01,-42.05,Clover ****2121,Clover,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_56738aa700224710,2025-09-01,-119.63,Cincinnati Gas Electric ****7302,Cincinnati Gas Electric,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_7e6b0c1268e244ca,2025-09-01,-75.66,Square ****7248,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_5331d79ae1f04513,2025-09-07,-200.08,Square ****5295,Square,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_b1c109a0ba8541ec,2025-09-07,-136.07,Amazon Business ****1410,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_217d631bba8f4ec7,2025-09-08,-474.47,Coffee Bean Co ****5986,Coffee Bean Co,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_1a9c7c5c62b94dd5,2025-09-10,-398.59,Roasters Supply ****6994,Roasters Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_30546afb4b29498f,2025-09-12,-473.49,Uber Eats ****5835,Uber Eats,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_316bd702c4bf4f22,2025-09-13,6231.66,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_d88448ae96de451f,2025-09-13,-380.05,Duke Energy ****3877,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_a6fb40ed04f54dba,2025-09-18,-91.86,Java Imports ****4696,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_2594c85790f34a1a,2025-09-19,-71.17,Java Imports ****9807,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_3bc9b48c01ce4fbd,2025-09-20,-458.91,Clover ****3695,Clover,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_6f8c021160d04f66,2025-09-22,3689.17,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_06ad505026314a4f,2025-09-22,-415.65,AT&T ****7086,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_882ee0cbd76b48b1,2025-09-23,-180.80,Clover ****4626,Clover,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_b339b4b7887f4d1d,2025-09-24,2640.79,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_1a41da14d5c346b0,2025-09-24,2082.98,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_654fcfd658644fa7,2025-09-24,-326.82,Java Imports ****8606,Java Imports,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_hamilton_coffee,txn_sim_hamilton_coffee_cd85a6e3d28042dd,2025-09-25,6033.46,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_f11ceea4aaff4240,2025-09-26,-333.39,Cincinnati Gas Electric ****2911,Cincinnati Gas Electric,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_a981172278ff4fc0,2025-09-27,-185.89,Uber Eats ****2886,Uber Eats,6500 Travel & Transport,6500 Travel & Transport,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_3d9e111f67bf47a5,2025-09-29,-31.61,AT&T ****9791,AT&T,6200 Utilities,6200 Utilities,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_8a202da2c8d64acf,2025-10-01,-369.00,Amazon Business ****7511,Amazon Business,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_hamilton_coffee,txn_sim_hamilton_coffee_9904a441c18b45e2,2025-10-01,-289.72,Office Depot ****2479,Office Depot,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_40a92fe7d0694301,2024-10-09,4359.68,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_9fefa818786a42ae,2024-10-09,-332.79,Sam's Club ****3692,Sam's Club,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_a3b3fefaf4044dfc,2024-10-12,6475.86,Stripe Payment,Stripe,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_6840828cb2834e15,2024-10-12,-343.58,Sysco ****9019,Sysco,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_a48a56e0451d4e1f,2024-10-13,-412.23,Gordon Food Service ****9281,Gordon Food Service,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_3fed551ecf8f43e7,2024-10-14,-179.84,Sam's Club ****8496,Sam's Club,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_37b146e5bb73487b,2024-10-14,-354.38,Sam's Club ****9369,Sam's Club,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_03421d21b448456b,2024-10-14,-424.94,Sam's Club ****1878,Sam's Club,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_3b82121b26c5451b,2024-10-15,-382.35,Sysco ****2025,Sysco,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_f2e7ea8560bc431a,2024-10-16,-324.14,Cincinnati Water Works ****4053,Cincinnati Water Works,6200 Utilities,6200 Utilities,0.9300,approved
sim_liberty_childcare,txn_sim_liberty_childcare_b1adcc29a12249e5,2024-10-19,-167.63,Lakeshore Learning ****2885,Lakeshore Learning,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_87858d30bc28400f,2024-10-19,-227.53,Spectrum ****8570,Spectrum,6200 Utilities,6200 Utilities,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_b3f154a2b8b0433c,2024-10-19,-138.32,Lakeshore Learning ****2916,Lakeshore Learning,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_f62d4c3128a149b7,2024-10-20,3322.19,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_4310a355310b460b,2024-10-20,-318.25,Duke Energy ****5873,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_adc58ee09def4067,2024-10-21,4240.03,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_6793a7f801b14516,2024-10-21,-308.30,Cincinnati Water Works ****7286,Cincinnati Water Works,6200 Utilities,6200 Utilities,0.9300,approved
sim_liberty_childcare,txn_sim_liberty_childcare_e114471cfc7b486f,2024-10-22,7017.61,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_41fe46b84dcf4456,2024-10-22,-256.17,Discount School Supply ****9804,Discount School Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_57ad88d743394cf1,2024-10-24,-233.13,Lakeshore Learning ****8412,Lakeshore Learning,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_ed0c5fb43d6f494d,2024-10-25,-173.87,Paychex ****7367,Paychex,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_0d7437242c49469b,2024-10-26,-257.58,Discount School Supply ****3298,Discount School Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_411635e43200453c,2024-10-27,-209.70,Cincinnati Water Works ****4519,Cincinnati Water Works,6200 Utilities,6200 Utilities,0.9300,approved
sim_liberty_childcare,txn_sim_liberty_childcare_b8ebb10692184437,2024-10-27,-404.76,Lakeshore Learning ****9796,Lakeshore Learning,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_7d350fe8a6764a4a,2024-10-28,-303.83,Cincinnati Water Works ****6700,Cincinnati Water Works,6200 Utilities,6200 Utilities,0.9300,approved
sim_liberty_childcare,txn_sim_liberty_childcare_ceadc191161a4d39,2024-10-28,-3423.76,ADP ****3194,ADP,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_26ded88362174233,2024-10-29,-230.26,Paychex ****1478,Paychex,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_1cd6ec1b611543e4,2024-10-31,4467.11,PayPal Payment,PayPal,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_6ae275aa0cbe4b1e,2024-10-31,-467.08,Paychex ****3838,Paychex,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_75422f4c16be49d8,2024-11-01,-270.10,Gordon Food Service ****3623,Gordon Food Service,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_ad430e71e6914c2e,2024-11-01,-7415.49,ADP ****8365,ADP,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_1404fa9b7b5b4558,2024-11-03,2684.55,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_a8bb77a830b544b5,2024-11-05,-477.12,Sam's Club ****8939,Sam's Club,6100 Office Supplies,6100 Office Supplies,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_b49ced87ed7b41fb,2024-11-09,2409.03,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_bbd738f1776a40ae,2024-11-11,2376.14,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_a6dec353cbef4cfb,2024-11-12,-461.42,Cincinnati Water Works ****5543,Cincinnati Water Works,6200 Utilities,6200 Utilities,0.9300,approved
sim_liberty_childcare,txn_sim_liberty_childcare_c5d2a2bed6a54a9e,2024-11-13,1501.50,Square Payment,Square,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_fc5f9bb4e03e45ad,2024-11-15,-362.91,Discount School Supply ****5055,Discount School Supply,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_70028272176f43f4,2024-11-16,-5693.84,ADP ****6302,ADP,6400 Payroll Expenses,6400 Payroll Expenses,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_374d213f87a14d23,2024-11-17,1905.43,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_8059363daf2740af,2024-11-20,-60.87,Duke Energy ****2525,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_d94d7321e8644366,2024-11-20,-381.16,Spectrum ****7046,Spectrum,6200 Utilities,6200 Utilities,0.9500,approved
sim_liberty_childcare,txn_sim_liberty_childcare_5d8d68d2dfc74b98,2024-11-21,4344.40,Wire Transfer Payment,Wire Transfer,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
sim_liberty_childcare,txn_sim_liberty_childcare_20800894785a44a1,2024-11-22,-180.46,Duke Energy ****1040,Duke Energy,6100 Office Supplies,6100 Office Supplies,0.7000,proposed
sim_liberty_childcare,txn_sim_liberty_childcare_208eac2c08f04a04,2024-11-25,3523.25,Check Payment,Check,8000 Sales Revenue,8000 Sales Revenue,0.8800,approved
